ENSEMBL,Gene,TA003_ntCtrl_O2,TA003_ntCtrl_RA,TA012_ntCtrl_O2,TA012_ntCtrl_RA,TA020_ntCtrl_O2,TA020_ntCtrl_RA,TA034_ntCtrl_O2,TA034_ntCtrl_RA,TA039_ntCtrl_O2,TA039_ntCtrl_RA
ENSG00000162493.17,PDPN,400.9077292,304.9980479,403.8819407,647.0570551,378.4491605,360.1792015,568.8979456,557.5948947,305.3365027,351.2043905
ENSG00000116731.23,PRDM2,1517.820187,1486.151537,1204.166527,1332.983262,1908.854857,1684.463456,1668.67679,1515.081078,1539.458099,1260.289006
ENSG00000189337.17,KAZN,684.4263801,776.2028972,732.9709294,621.9064275,799.6073172,638.7468015,636.1066528,487.8955329,693.7143136,592.5670786
ENSG00000175147.13,TMEM51-AS1,171.6214594,106.8064325,211.2900893,221.7828069,185.0723167,143.6364187,174.4710883,175.3044555,141.8090033,154.6455547
ENSG00000171729.14,TMEM51,579.394047,491.1953581,643.219387,679.0669447,518.4397591,537.5484156,778.6705771,706.1460599,453.533299,598.3482208
ENSG00000142621.21,FHAD1,104.3458473,252.4515677,0,1.143210345,7.118166029,4.352618749,6.788758301,11.26454333,204.4093742,26.01514003
ENSG00000142634.13,EFHD2,2673.175852,3082.536451,2533.611248,2815.727079,1714.291652,3083.830384,3081.417393,3325.152384,3058.475261,3121.816804
ENSG00000132906.18,CASP9,346.675348,399.2390178,293.5623365,237.7877517,424.7172397,499.4630015,422.2607663,411.8598654,379.4349008,320.8533938
ENSG00000116138.13,DNAJC16,983.7342053,1064.066223,996.6160851,1055.183148,1066.538543,909.6973186,1107.246479,947.6297075,1083.369683,1089.74531
ENSG00000116771.6,AGMAT,13.04323092,9.709675683,9.349118997,21.72099655,5.931805024,8.705237499,5.431006641,4.928237706,22.9960546,23.12456892
ENSG00000235084.3,CHCHD2P6,17.84863178,10.28083308,7.479295197,17.14815517,8.304527033,20.67493906,16.97189575,19.71295082,17.88582024,18.78871225
ENSG00000197312.13,DDI2,1605.003888,1822.563241,1789.421376,1958.31932,2579.148824,2695.359161,2101.79957,1833.304427,2014.709894,1501.651694
ENSG00000116786.13,PLEKHM2,2314.143759,2457.690262,2423.291644,2340.151576,1977.663795,2540.841195,2516.592702,2685.185516,1959.774875,2571.163007
ENSG00000162461.8,SLC25A34,29.51889102,26.27324008,13.0887666,22.86420689,10.67724904,46.79065156,30.54941235,21.8250527,35.77164048,31.79628226
ENSG00000162458.13,FBLIM1,3047.310633,1995.623931,3642.416761,3587.394062,1416.51504,1848.774814,2341.442738,2907.660247,1911.227649,4272.264108
ENSG00000224321.1,RPL12P14,61.09723955,58.82921149,48.61541878,45.72841379,60.50441124,33.73279531,51.59456309,27.45732436,56.2125779,52.03028007
ENSG00000233954.7,UQCRHL,98.16747478,85.10245157,86.01189477,64.0197793,201.6813708,131.6667172,164.2879509,140.1027576,70.26572237,130.0757002
ENSG00000178715.8,processed_pseudogene*15,37.75672107,35.98291576,26.17753319,21.72099655,23.7272201,21.76309375,25.79728154,18.30488291,29.38384754,10.1169989
ENSG00000179743.4,SPEN-AS1,93.36207392,77.67740546,121.538547,62.87656896,93.72251938,108.8154687,128.3075319,164.7439462,81.76374967,95.38884679
ENSG00000065526.13,SPEN,2133.597983,2089.293744,3077.729974,3398.764355,2479.4945,2596.337084,2480.612283,2538.746453,1797.524934,2863.110689
ENSG00000116809.12,ZBTB17,820.350576,919.5634029,865.7284191,851.6917068,811.4709272,1149.09135,1016.955993,1079.284058,730.7635127,898.9676168
ENSG00000185519.9,FAM131C,39.12969275,36.55407316,89.75154237,68.59262068,55.75896722,84.87606561,77.39184463,92.93248245,28.10628895,69.37370676
ENSG00000142627.13,EPHA2,8930.494262,7030.376352,14479.9155,12818.81759,9551.392449,11213.43405,15567.30166,15482.41077,6727.623528,11492.91075
ENSG00000227959.2,EPHA2-AS1,21.28106097,17.13472179,31.78700459,37.72594137,48.64080119,26.1157125,24.43952988,33.79362998,37.04919907,46.24913784
ENSG00000224621.1,lncRNA*118,12.35674508,11.42314786,28.04735699,21.72099655,15.42269306,14.14601094,10.18313745,9.856475412,16.60826165,31.79628226
ENSG00000142632.17,ARHGEF19,434.5455352,583.7228557,272.9942747,307.5235827,810.2845662,1250.289736,428.3706488,530.8416043,442.0352717,316.5175371
ENSG00000291077.1,lncRNA*119,43.93509361,22.84629572,24.30770939,12.57531379,22.54085909,30.46833125,37.33817066,36.60976582,26.82873036,39.02271005
ENSG00000288398.1,lncRNA*120,192.9025204,215.3263372,134.6273136,141.7580827,236.0858399,204.5730812,180.5809708,190.7932026,229.960546,134.4115568
ENSG00000132881.12,CPLANE2,113.956649,141.0758761,97.23083757,74.3086724,86.60435335,131.6667172,125.5920286,153.4794028,129.0334175,75.15484899
ENSG00000233929.1,MT1XP1,13.72971675,9.13851829,16.82841419,12.57531379,7.118166029,3.264464062,9.504261621,8.448407496,19.16337883,18.78871225
ENSG00000037637.11,FBXO42,816.9181468,763.0662772,731.1011056,832.2571309,1174.497395,1094.683615,955.178293,1064.499344,807.417028,796.3523422
ENSG00000055070.17,SZRD1,3752.331589,3846.745042,3861.186146,3936.073217,4037.186499,3969.588299,4570.192088,5002.865305,3672.980942,4256.365967
ENSG00000157191.20,NECAP2,1468.393207,1240.553858,1458.462564,1422.153669,1210.088225,1338.430265,1413.419478,1617.870035,1087.202359,1740.123811
ENSG00000226029.1,LINC01772,29.51889102,37.69638794,20.56806179,19.43457586,18.98177608,21.76309375,16.97189575,21.8250527,28.10628895,33.24156782
ENSG00000290842.1,CROCCP3,15.10268843,10.28083308,16.82841419,14.86173448,9.490888038,13.05785625,16.97189575,7.04033958,17.88582024,7.226427787
ENSG00000219481.11,NBPF1,279.3997359,269.0151321,220.6392083,276.6569034,383.1946045,424.3803281,282.4123453,360.4653865,241.4585732,307.8458237
ENSG00000291072.1,CROCCP2,155.8322851,138.2200891,145.8462564,120.0370862,167.2769017,194.779689,151.3893101,103.4929918,159.6948236,131.5209857
ENSG00000215908.12,CROCCP2*1,72.08101295,69.11004456,63.57400918,77.73830344,13.04997105,52.23142499,65.85095552,61.9549883,66.43304661,44.80385228
ENSG00000186301.8,MST1P2,75.51344214,61.68499845,35.52665219,44.58520344,132.8724325,180.6336781,42.7691773,52.80254685,89.4291012,20.2339978
ENSG00000058453.17,CROCC,1021.490926,1849.407639,1052.710799,866.5534412,868.4162555,3251.406206,651.0419211,697.6976524,983.7201132,672.0577842
ENSG00000238142.4,lncRNA*133,17.84863178,29.12902705,74.79295197,50.30125516,67.62257727,83.78791093,6.788758301,2.816135832,24.27361318,13.00757002
ENSG00000117122.14,MFAP2,69.3350696,49.6906932,37.39647599,211.4939138,28.47266411,51.14327031,92.32711289,214.7303572,44.7145506,229.8004036
ENSG00000159363.19,ATP13A2,2605.90024,2238.365824,2436.380411,3183.84081,2193.581498,2426.584953,2530.849095,3213.210984,2228.062179,4103.165698
ENSG00000117118.11,SDHB,1657.863298,1819.136297,1841.776442,1783.408138,1866.14586,1784.573687,1799.699826,1955.102301,1782.194231,1988.712927
ENSG00000117115.13,PADI2,291.756481,186.1973101,72.92312818,70.87904137,85.41799234,102.2865406,171.755585,162.6318443,93.26177697,417.6875261
ENSG00000204362.6,LINC02783,19.22160345,23.41745312,9.349118997,17.14815517,20.16813708,36.99725937,42.09030147,21.12101874,25.55117177,13.00757002
ENSG00000142623.11,PADI1,365.2104656,331.8424454,134.6273136,179.4840241,715.3756859,1584.353225,3918.471291,4062.979972,168.6377337,962.5601813
ENSG00000142619.4,PADI3,53.54589534,74.2504611,20.56806179,18.29136551,32.03174713,217.6309375,77.39184463,152.7753689,15.33070306,247.1438303
ENSG00000179051.14,RCC2,8618.143206,7792.871471,6639.744312,6639.765682,8373.335972,8553.983997,10350.81978,8093.574381,10429.98832,7574.741607
ENSG00000290096.1,lncRNA*139,71.39452711,56.54458192,39.26629979,17.14815517,28.47266411,55.49588906,80.78622378,33.08959603,49.82478496,33.24156782
ENSG00000074964.17,ARHGEF10L,2161.743903,1496.43237,2309.232392,1873.721755,1456.851314,1847.686659,1881.843801,1874.84243,1881.843801,2126.015055
ENSG00000179023.9,KLHDC7A,195.6484637,269.0151321,54.22489018,83.45435516,90.16343636,88.14052968,41.41142564,43.6501054,176.3030852,192.2229791
ENSG00000159423.17,ALDH4A1,969.3180028,874.4419688,1114.414984,1159.215289,805.5391222,959.7524343,617.0981296,795.5583725,776.7556219,1306.538144
ENSG00000169991.11,IFFO2,2353.273451,1827.132501,2879.528651,3102.672875,1025.015908,1045.716655,2402.541563,2409.204204,1347.824311,3289.469929
ENSG00000127481.15,UBR4,2486.451704,2497.67128,3509.659271,4515.680861,2536.439828,3035.951578,2339.406111,2808.391458,2570.44788,3178.182941
ENSG00000230424.3,EMC1-AS1,15.10268843,6.853888717,7.479295197,8.002472413,16.60905407,27.20386718,10.18313745,14.78471312,19.16337883,5.78114223
ENSG00000127463.16,EMC1,1438.18783,1319.944735,1536.995163,1753.684669,1463.96948,1342.782884,1583.138436,1472.135006,1559.899037,1703.991672
ENSG00000053372.5,MRTO4,764.7452231,681.9619274,755.4088149,783.0990861,785.3709851,860.7303577,701.2787325,837.0963761,760.1473602,942.3261835
ENSG00000053371.13,AKR7A2,1141.625948,1106.33187,783.4561719,751.0891964,1103.315734,1254.642355,765.7719364,980.0152695,1023.324429,1292.085288
ENSG00000040487.13,SLC66A1,440.0374219,371.8234629,392.6629979,417.2717758,366.5855505,391.7356874,412.0776289,433.6849181,388.3778109,489.951804
ENSG00000077549.19,CAPZB,6067.848319,5089.58353,7032.407309,6215.634644,5965.023132,5594.203248,6917.744709,6232.108596,5678.747926,7264.005212
ENSG00000173436.15,MICOS10,184.6646903,161.6375422,147.7160802,149.7605551,155.4132916,116.4325515,186.0119774,168.264116,171.1928509,161.8719824
ENSG00000158747.15,NBL1,1102.496255,1466.732185,1542.604634,1351.274627,919.4297787,2030.496647,1860.79865,2402.163865,926.2299768,1644.734964
ENSG00000162542.14,TMCO4,1095.631397,1428.46464,1050.840975,992.3065792,1191.106449,1642.025423,1122.860623,1265.149023,1361.877455,893.1864745
ENSG00000169914.6,OTUD3,311.6645703,288.4344835,366.4854647,344.1063137,352.3492184,404.7935437,310.9251302,260.4925645,277.2302137,355.5402471
ENSG00000162543.6,UBXN10,258.8051608,788.1972025,7.479295197,8.002472413,10.67724904,11.96970156,14.25639243,26.04925645,586.3993922,24.56985448
ENSG00000162545.6,CAMK2N1,1628.344407,1485.580379,2614.013672,3010.072837,610.9759174,1473.361447,1050.220909,1592.524813,1793.692258,3394.975775
ENSG00000090432.7,MUL1,1121.031373,1054.927705,1090.107275,1184.365917,1017.897742,1034.835108,1065.156177,1253.180445,958.1689415,1498.761123
ENSG00000158825.6,CDA,146.2214834,59.97152627,119.6687232,219.4963862,14.23633206,22.85124843,37.33817066,49.28237706,47.26966778,273.1589704
ENSG00000158828.8,PINK1,2804.981133,3239.033576,3206.747816,3082.095089,2027.490957,2510.372864,2437.16423,3343.457266,2640.713603,3344.39078
ENSG00000117242.7,PINK1-AS,375.5077532,389.5293421,314.1303983,345.2495241,406.9218246,384.1186046,297.3476136,313.9991453,397.3207211,278.9401126
ENSG00000244038.11,DDOST,5242.005856,5459.122363,4706.346503,4904.372379,5543.864975,5504.974563,5255.177801,5520.330265,5640.421169,5166.895868
ENSG00000189410.12,SH2D5,130.4323092,51.97532277,155.1953753,163.4790793,73.55438229,63.11297187,67.20870718,51.39447893,106.0373629,118.5134157
ENSG00000127483.19,HP1BP3,4042.715098,3341.841907,4272.547382,3770.307717,5438.278846,4952.191982,3810.530034,3205.466611,3551.612876,3585.753468
ENSG00000075151.24,EIF4G3,2372.495055,2419.422717,2481.256182,2696.833203,2691.85312,2109.931939,2714.145569,2333.168537,2544.896709,2701.238707
ENSG00000117298.16,ECE1,5238.573427,4636.655717,3090.81874,3698.285465,2735.748477,2593.07262,2820.729074,2992.848355,4445.903888,6714.7967
ENSG00000142794.19,NBPF3,363.1510081,431.2238318,237.4676225,277.8001138,406.9218246,438.526339,231.4966581,361.1694204,376.8797836,401.789385
ENSG00000162551.14,ALPL,874.5829572,1215.99409,65.44383298,65.16298965,212.3586199,459.2012781,50.23681143,110.5333314,1212.403101,154.6455547
ENSG00000076864.21,RAP1GAP,207.318723,378.6773516,102.840309,49.15804482,182.6995947,206.7493906,171.755585,124.6140106,335.9979088,163.317268
ENSG00000090686.16,USP48,1708.66325,1629.512042,1634.226001,1528.472231,1932.582077,1714.931787,1790.87444,1669.968548,1478.135287,1954.026074
ENSG00000142798.20,HSPG2,6692.550431,4902.243905,6271.389023,7893.86743,5783.509898,8660.623157,6073.223176,6569.340862,4366.695256,11917.82471
ENSG00000218510.9,LINC00339,95.42153143,85.67360896,100.9704852,57.16051723,115.0770175,81.61160155,93.68486455,52.80254685,103.4822457,57.8114223
ENSG00000070831.18,CDC42,88.55667306,63.39847063,97.23083757,82.31114482,62.87713325,113.1680875,44.80580479,38.01783373,62.60037084,66.48313564
ENSG00000162552.15,WNT4,4155.298775,5708.718144,1667.882829,1290.684479,5278.12011,7079.534396,4621.107776,4684.641956,6031.354097,1443.840272
ENSG00000285873.1,lncRNA*155,123.5674508,146.2162926,31.78700459,29.72346896,60.50441124,82.69975624,51.59456309,60.54692039,117.5353902,44.80385228
ENSG00000184677.18,ZBTB40,1124.463802,1156.022564,1430.415207,1453.020348,1211.274586,1119.711173,1110.640858,1044.786394,1075.704332,1286.304146
ENSG00000133216.17,EPHB2,2850.975684,3230.466215,1746.415429,2245.265117,2034.609123,2571.309526,1577.028553,2455.670445,2257.446026,3428.217342
ENSG00000004487.18,KDM1A,2428.100408,2451.407531,2690.676447,2893.465382,2504.408081,2452.700665,2647.615737,2869.642413,2194.845655,3147.831944
ENSG00000169641.15,LUZP1,2768.597383,2077.870596,3193.659049,3531.376755,2069.013592,1926.033797,2337.369483,2505.656856,1719.59386,4016.448564
ENSG00000261326.4,LINC01355,56.97832452,46.26374884,22.43788559,53.7308862,69.99529928,84.87606561,32.58603984,29.56942624,74.09839814,28.90571115
ENSG00000125944.21,HNRNPR,4595.336197,5602.482869,6090.016115,6070.44693,6167.890864,6724.795968,6619.718219,6431.350206,4669.476641,5049.827738
ENSG00000125945.15,ZNF436,1011.193639,1231.986497,863.8585953,877.9855447,1565.996526,1388.485381,1453.473152,1253.884479,1207.292866,907.6393301
ENSG00000249087.9,ZNF436-AS1,41.8756361,29.70018444,48.61541878,26.29383793,41.52263517,70.73005468,27.1550332,18.30488291,35.77164048,26.01514003
ENSG00000204219.11,TCEA3,140.7295967,253.5938825,97.23083757,56.01730689,1043.997684,1041.364036,245.0741747,202.0577459,229.960546,47.6944234
ENSG00000088280.20,ASAP3,986.4801487,1390.197095,596.473792,578.4644344,1212.460947,1275.317294,717.5717524,755.4284369,1259.672768,586.7859363
ENSG00000007968.7,E2F2,10.29728756,15.42124961,11.2189428,11.43210345,115.0770175,85.9642203,19.68739907,27.45732436,20.44093742,8.671713345
ENSG00000117318.9,ID3,1640.014666,1040.64877,1075.148685,1006.025103,2241.035938,2095.785928,2052.241634,2370.482337,1462.804584,1081.073597
ENSG00000142676.14,RPL11,20006.25677,22509.31286,22348.13405,19799.25996,21875.31057,29961.25116,21379.83652,22354.48623,21050.33286,19833.65371
ENSG00000236810.8,ELOA-AS1,35.69726356,34.26944359,31.78700459,29.72346896,35.59083014,21.76309375,25.79728154,22.52908666,44.7145506,20.2339978
ENSG00000011007.13,ELOA,2057.398055,2078.441753,2135.338779,2121.7984,2250.526826,2052.25974,2478.575656,2415.54051,1944.444172,2208.396332
ENSG00000057757.10,PITHD1,1067.485478,1218.849877,923.6929569,931.7164309,1248.051777,1208.939858,1252.525907,1159.543929,1061.651187,1175.017158
ENSG00000011009.11,LYPLA2,2798.80276,2204.09638,2873.91918,3076.379037,2153.245224,2634.422498,2790.179662,3078.740498,2141.188195,3457.123054
ENSG00000117308.15,GALE,1376.404104,1865.400046,1970.794285,1800.556293,1603.960078,2461.405903,2081.433295,2366.258133,1494.743549,1400.481705
ENSG00000117305.15,HMGCL,1101.809769,1046.360344,839.5508859,747.6595654,1048.743128,1253.5542,893.4005924,829.3520025,1097.422828,923.5374712
ENSG00000179163.12,FUCA1,2533.819227,2933.464371,3573.233281,3345.033468,3629.078314,4191.571856,3678.828123,4020.737934,2440.136904,3104.473378
ENSG00000189266.13,PNRC2,2369.749112,3159.071541,2991.718079,3028.364203,2666.939539,2934.753192,2850.599611,2999.184661,2364.760948,2796.627554
ENSG00000188529.15,SRSF10,2648.462362,2713.568775,3191.789226,3278.727268,2608.807849,2384.14692,2718.218824,2645.759614,2592.166376,3092.911093
ENSG00000142661.19,MYOM3,13.04323092,0.571157393,16.82841419,25.15062758,1.186361005,2.176309375,16.97189575,28.16135832,0,31.79628226
ENSG00000142677.4,IL22RA1,17.16214594,39.98101752,3.739647599,20.5777862,9.490888038,30.46833125,22.40290239,28.86539228,38.32675766,13.00757002
ENSG00000185436.12,IFNLR1,129.7458233,142.2181909,278.6037461,275.5136931,123.3815445,178.4573687,130.3441594,191.4972366,132.8660932,222.5739759
ENSG00000158055.17,GRHL3,790.831685,1125.751222,764.7579339,617.3335861,1320.419798,1398.278773,1013.561614,1064.499344,949.2260313,661.9407853
ENSG00000001460.18,STPG1,419.4428468,446.073924,366.4854647,442.4224034,309.6402222,227.4243297,352.3365558,328.7838584,390.9329281,432.1403817
ENSG00000001461.17,NIPAL3,4335.844551,4472.162388,4523.103771,4489.387023,4976.784415,4417.908031,5361.761306,5562.572302,4416.520041,4770.887625
ENSG00000288982.1,lncRNA*166,15.10268843,16.5635644,35.52665219,14.86173448,23.7272201,26.1157125,23.76065405,16.89681499,28.10628895,17.34342669
ENSG00000117602.13,RCAN3,1267.252856,1076.060529,1215.38547,1342.128945,1172.124673,935.8130311,1513.893101,1374.97832,1111.475972,1462.628984
ENSG00000184454.7,NCMAP,208.6916946,140.5047187,345.9174029,410.4125137,258.626699,299.242539,363.8774449,418.196171,185.2459954,251.479687
ENSG00000133226.19,SRRM1,2822.829764,2536.509983,3231.055525,2910.613537,3251.815514,3035.951578,2703.283555,2497.912483,3008.650476,2852.993691
ENSG00000169504.15,CLIC4,2993.078252,1687.770097,3498.440329,4594.562375,1840.045918,1377.603834,3486.706263,2522.553671,2774.857254,3647.900747
ENSG00000020633.19,RUNX3,9.610801727,3.426944359,37.39647599,49.15804482,0,0,30.54941235,38.01783373,5.110234354,23.12456892
ENSG00000117614.10,SYF2,1666.101128,2080.155226,1727.717191,1800.556293,1728.527984,2215.482943,1910.356586,2258.540937,1894.619387,1797.935234
ENSG00000117616.18,RSRP1,1831.544215,1873.396249,1553.823577,1316.978317,1962.241102,2153.458126,1311.588104,1088.436499,2161.629132,1016.035747
ENSG00000261349.1,unprocessed_pseudogene*8,10.29728756,13.70777743,7.479295197,13.71852414,11.86361005,9.793392186,12.89864077,7.04033958,12.77558589,4.335856672
ENSG00000183726.11,TMEM50A,3961.709769,3954.69379,4010.77205,4059.539934,3809.405186,3795.48355,4241.616186,4500.889093,3372.754674,4519.407938
ENSG00000204178.11,MACO1,1425.144599,1510.140147,1514.557277,1478.170976,1369.060599,1303.609315,1276.965436,1244.732038,1252.007417,1475.636554
ENSG00000157978.12,LDLRAP1,2180.965506,2925.468167,2582.226667,2608.806007,2593.385156,4632.274504,2405.935942,3018.193578,2123.302374,3179.628226
ENSG00000117643.15,MAN1C1,1142.312434,3255.597141,1035.882385,1169.504183,741.475628,1541.915192,555.320429,1241.211868,982.4425547,2795.182268
ENSG00000162430.18,SELENON,3897.866586,4503.576045,4698.867208,4729.461196,3925.668565,4255.772982,3245.026468,3556.075522,3362.534205,3600.206324
ENSG00000228172.5,lncRNA*176,30.20537686,22.84629572,24.30770939,21.72099655,22.54085909,17.410475,22.40290239,21.8250527,11.4980273,30.35099671
ENSG00000117640.18,MTFR1L,1037.280101,1298.240755,1430.415207,1356.990679,1067.724904,1371.074906,828.2285127,932.1409604,964.5567344,1140.330305
ENSG00000127423.11,AUNIP,37.75672107,35.41175837,31.78700459,44.58520344,21.35449809,33.73279531,16.97189575,29.56942624,33.2165233,65.03785009
ENSG00000182749.6,PAQR7,2097.214234,2743.268959,3584.452223,2800.865344,1286.015329,1624.614948,1147.979029,1411.588086,1998.101633,2516.242156
