"ENSEMBL","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000223745.8","CCDC18-AS1",385.788158629348,0.752476664233009,0.171883517271616,4.37782910297281,1.19867279808558e-05,0.00369019982839203
"ENSG00000111077.18","TNS2",308.905394572943,-0.759442550964042,0.174141914179553,-4.36105549052941,1.29436532110351e-05,0.00390510017376928
"ENSG00000173227.14","SYT12",595.054141104217,-0.903191725450418,0.208294146315662,-4.33613589928573,1.45009310452572e-05,0.00428914793760205
"ENSG00000147689.17","FAM83A",9681.52903705848,-0.892332323216089,0.2080878276821,-4.28824853983927,1.80087521292133e-05,0.0052242697282535
"ENSG00000115738.10","ID2",1442.74372514267,0.506288917248017,0.11833164704602,4.27855886304969,1.88107247788012e-05,0.00535395817524935
"ENSG00000168874.13","ATOH8",1585.65268875437,-0.773939728384277,0.187158060683919,-4.13521985404273,3.54614975167178e-05,0.00990623500073497
"ENSG00000105643.11","ARRDC2",1854.10315365491,-0.943831674144058,0.229339660910889,-4.11543154112706,3.86455689690789e-05,0.0104494107755927
"ENSG00000175315.3","CST6",323.874400631912,-0.960767434581434,0.233504110365885,-4.11456326432959,3.87913161042883e-05,0.0104494107755927
"ENSG00000149503.13","INCENP",451.200791569043,-0.590879453600561,0.143830504750715,-4.10816505597796,3.98815054905513e-05,0.0105546054442977
"ENSG00000145675.16","PIK3R1",2129.54721088877,-0.61193266878101,0.149576745858123,-4.09109494440694,4.29341303653747e-05,0.0111665751131324
"ENSG00000087495.17","PHACTR3",722.704685573624,-1.18179465364008,0.290553865609845,-4.06738575361784,4.75435044282723e-05,0.0121558265135676
"ENSG00000008853.18","RHOBTB2",1216.30432094321,-0.570901322684849,0.140525556909838,-4.06261562123639,4.8525898660899e-05,0.0122002196883277
"ENSG00000290862.1","NMRAL2P",37.8153739562478,1.81282344424539,0.447903051334391,4.04735676357782,5.17992600071201e-05,0.0128097022493018
"ENSG00000048707.15","VPS13D",2736.19152563806,-0.736832300432455,0.182596113611206,-4.03531206584912,5.45297722316695e-05,0.0132674453889473
"ENSG00000129151.9","BBOX1",785.1896998799,-0.743294506491644,0.185967061931338,-3.99691482336845,6.41733784921111e-05,0.0153659589611666
"ENSG00000134419.15","RPS15A",1134.64530813958,0.481749389137519,0.121612476954764,3.96134838464572,7.45276991098957e-05,0.0174429773787975
"ENSG00000170271.11","FAXDC2",320.205746048695,-0.73692158756813,0.186122801043707,-3.9593299877057,7.51603267896477e-05,0.0174429773787975
"ENSG00000145431.11","PDGFC",814.257510031147,-0.520798944564735,0.131842450996897,-3.9501612767878,7.80985510268678e-05,0.0178502521551561
"ENSG00000100994.12","PYGB",9345.10681429176,-0.466991523024818,0.119300774643254,-3.91440478422096,9.0627491020119e-05,0.0202941166705423
"ENSG00000167996.16","FTH1",77881.2024865045,0.550596413962445,0.140940419524898,3.90658986129368,9.36078410131315e-05,0.0202941166705423
"ENSG00000176454.15","LPCAT4",1906.77654515895,-0.450514045384509,0.115508436807754,-3.90026960657704,9.60856266887254e-05,0.0202941166705423
"ENSG00000099250.18","NRP1",1371.20016323396,-0.581856333298726,0.149209566929651,-3.89959132830309,9.63551872306749e-05,0.0202941166705423
"ENSG00000198483.13","ANKRD35",786.348801624953,-0.479101296548173,0.12290234853308,-3.89822735095432,9.68994206528392e-05,0.0202941166705423
"ENSG00000244242.2","IFITM10",460.367041169531,-1.3115852356126,0.336647485436137,-3.89601970118208,9.77864381389476e-05,0.0202941166705423
"ENSG00000163220.11","S100A9",31038.9336391375,-0.333264527701458,0.0855626508820762,-3.89497665471782,9.82081880642749e-05,0.0202941166705423
"ENSG00000110777.12","POU2AF1",218.003711997424,-0.611829755410722,0.157273671527225,-3.89022364308963,0.000100151877100268,0.0203098375950418
"ENSG00000115457.10","IGFBP2",5395.76413315895,-0.60708074299619,0.156132840220212,-3.88823223954649,0.00010097698505987,0.0203098375950418
"ENSG00000203837.5","PNLIPRP3",161.861407082037,-1.55835521590384,0.401682980925586,-3.87956495521161,0.000104643455149291,0.0205749641774447
"ENSG00000197256.11","KANK2",1235.39639194478,-0.636613448558794,0.164131294953268,-3.87868412748496,0.000105023019003198,0.0205749641774447
"ENSG00000159335.19","PTMS",2364.95011943047,-0.725143921841797,0.187895321190908,-3.85929738561732,0.000113713491916665,0.0219918977636268
"ENSG00000134049.6","IER3IP1",1048.62761774319,0.407019792767265,0.106042276846642,3.83827851372802,0.000123899902494979,0.0236586079637565
"ENSG00000081913.14","PHLPP1",1110.82808409635,-0.496768973543436,0.130004065541375,-3.82118029520651,0.000132814508173673,0.0250363111134714
"ENSG00000167552.15","TUBA1A",2395.70172114336,-0.460090170240833,0.120578874378809,-3.81567809959329,0.000135809458075296,0.0250363111134714
"ENSG00000133216.17","EPHB2",2439.74034612379,-0.424139252047636,0.111172034644461,-3.81516137042985,0.000136093968266798,0.0250363111134714
"ENSG00000146904.9","EPHA1",1515.26744392728,-0.451691643161642,0.118875285139431,-3.79971028150928,0.000144865345846827,0.0263288402662576
"ENSG00000258727.1","AP1G2-AS1",115.818670910158,0.878337438221772,0.23165815424281,3.79152394221855,0.000149725710939153,0.0268882422561562
"ENSG00000106541.12","AGR2",8593.53473149194,0.29484004100876,0.0780335356015035,3.7783760371237,0.000157854395684706,0.0280145124576917
"ENSG00000103966.11","EHD4",1686.32396944688,-0.342673916498929,0.0907772359586394,-3.77488819614491,0.000160079443690155,0.0280790512565812
"ENSG00000067113.17","PLPP1",978.262008081264,-0.522020040683956,0.139119331468891,-3.75231849644624,0.000175206675199611,0.0303792263837487
"ENSG00000142657.21","PGD",12480.9575244986,0.328696241981559,0.0877037213235609,3.74780268181457,0.000178390500546546,0.0305797806902801
"ENSG00000186377.8","CYP4X1",2105.47936510154,-0.626425508589907,0.168328239686597,-3.72145226348367,0.000198080314396952,0.0335735004795283
"ENSG00000204381.12","LAYN",184.02280570101,-0.651376084471084,0.175216253117825,-3.71755515187889,0.000201160080942243,0.0337166646779304
"ENSG00000162627.17","SNX7",831.70353765844,-0.389188535674636,0.105166064569862,-3.70070456916355,0.000215001672380092,0.035640661844546
"ENSG00000099331.14","MYO9B",1894.55633116398,-0.308362713133989,0.083464302353481,-3.69454610460933,0.000220279923797884,0.0361187244618596
"ENSG00000075651.17","PLD1",1047.75205415853,0.396035415772028,0.107721240065346,3.67648400196457,0.000236470677582741,0.0383565609821038
"ENSG00000111319.13","SCNN1A",18059.2097155762,-0.506615638374484,0.138090842754718,-3.6687127710152,0.000243774767624316,0.0391206635065192
"ENSG00000132821.12","VSTM2L",6689.34359950201,-0.899677010001658,0.245431289602712,-3.66569809195069,0.000246664789813959,0.0391677721509849
"ENSG00000165886.5","UBTD1",687.761832893202,-0.406268405711473,0.11107284439968,-3.65767535626957,0.00025451312821342,0.0399930264489525
"ENSG00000111961.19","SASH1",1291.83105315346,0.351447792515223,0.0963987337284348,3.64577187813781,0.000266590392476913,0.0414589285620023
"ENSG00000079739.17","PGM1",1292.52015335784,-0.446505782733345,0.123229500484851,-3.62336762687952,0.000290792055776983,0.0443803659516365
"ENSG00000162600.12","OMA1",579.899543811584,0.514085200263524,0.14194006725944,3.62184695406599,0.000292507163998147,0.0443803659516365
"ENSG00000124570.21","SERPINB6",2537.61816009536,-0.382408729035976,0.105627485732943,-3.62035247154151,0.000294201961893513,0.0443803659516365
"ENSG00000006016.12","CRLF1",111.299577960314,-1.36514537918067,0.377494835490151,-3.61632862449129,0.000298810986932235,0.0445313221598075
"ENSG00000137198.10","GMPR",36.2187836022578,-1.84410010655428,0.51025301421837,-3.6140895892191,0.000301404836509352,0.0445313221598075
"ENSG00000198695.2","MT-ND6",7829.85125732822,-0.791844879796105,0.219237245945474,-3.61181730951429,0.000304058745937035,0.0445313221598075
"ENSG00000087086.15","FTL",18127.1114362425,0.72071870762091,0.199789300117617,3.60739392548358,0.00030928791505679,0.0448616172945353
"ENSG00000131981.16","LGALS3",15823.885759674,0.440009545199085,0.122083487529717,3.60416919685376,0.000313153015207703,0.0449896498515067
"ENSG00000102032.13","RENBP",74.7581908359651,0.900673056580509,0.250737078357577,3.59210158497602,0.000328021924794421,0.0466812333539985
"ENSG00000102962.5","CCL22",301.460992490898,0.562594008682136,0.157093989674876,3.58125737239526,0.000341944599046806,0.0480906842629439
"ENSG00000133083.15","DCLK1",204.953668244943,-1.26499000874291,0.353614922747259,-3.57730946113676,0.000347149097567438,0.0480906842629439
"ENSG00000073150.14","PANX2",55.6441226263274,1.22428439810615,0.342260634731796,3.57705290608583,0.000347489863086569,0.0480906842629439
"ENSG00000158234.13","FAIM",445.795111547386,-0.467600036451627,0.131608671623789,-3.55295764847692,0.000380925786963033,0.0522387772394304
"ENSG00000106123.12","EPHB6",177.05597757591,-0.779992290296186,0.219838868833837,-3.54801812087987,0.00038814151659389,0.0527487817821516
"ENSG00000197921.6","HES5",33.2258934343296,1.41013945322326,0.398482546658579,3.53877344201845,0.000401990701388684,0.0541431225932884
"ENSG00000038427.16","VCAN",376.856862116719,-1.54274979162963,0.436589573674488,-3.5336386497857,0.000409881042342089,0.0547173055197382
"ENSG00000167767.14","KRT80",2171.17578547339,0.365963315107129,0.103683141706757,3.52963180978994,0.000416138354982895,0.0550653253062892
"ENSG00000137745.13","MMP13",423.654721250154,-1.09384012020314,0.310270659433678,-3.52543847426526,0.000422782371692116,0.0554580180606571
"ENSG00000198959.12","TGM2",5918.81252055281,-0.828506197607008,0.235968457789992,-3.51108875044802,0.000446275379068125,0.0580350352865747
"ENSG00000182326.17","C1S",85.1266182574522,1.05830755511812,0.301887753014876,3.50563262189035,0.000455523497185825,0.058731384231181
"ENSG00000004799.8","PDK4",393.891325137691,-0.955658400201979,0.273370785977512,-3.49583221478755,0.000472585759835854,0.0604148829417276
"ENSG00000242317.1","lncRNA*2165",219.315748888506,-1.10110003259773,0.315288070486822,-3.49236186100404,0.00047876916451967,0.0606094630861556
"ENSG00000076928.20","ARHGEF1",1729.81401266939,-0.384674989468522,0.110206725153464,-3.49048562084445,0.000482143557861364,0.0606094630861556
"ENSG00000084674.15","APOB",35.8673021494802,-1.52524461169131,0.437944586122093,-3.48273425457095,0.000496320779241188,0.0618760244202753
"ENSG00000158014.15","SLC30A2",62.999753487273,-1.93538465564,0.556643009858196,-3.47688666050623,0.000507272204950489,0.06272296075146
"ENSG00000001084.13","GCLC",4891.74063104479,0.438149149933511,0.126189691212036,3.47214693787696,0.000516313653627308,0.0632969870384887
"ENSG00000168268.11","NT5DC2",1458.0377176739,-0.380911411692773,0.109771657820242,-3.47003424432689,0.000520392012753946,0.0632969870384887
"ENSG00000204544.5","MUC21",303.231177992312,-1.38909059389395,0.400554352684274,-3.46792035733753,0.000524502709964275,0.0632969870384887
"ENSG00000224259.9","LINC01133",290.121193562545,0.649015323220932,0.187703062853539,3.45767039362243,0.000544867558399761,0.0650222619069192
"ENSG00000077092.20","RARB",895.402759678332,-0.843905625088005,0.244156613321304,-3.45641108634418,0.00054741977210333,0.0650222619069192
"ENSG00000164574.16","GALNT10",1076.7469195736,-0.654790154040445,0.189705658917243,-3.45161107885606,0.000557250329320254,0.0656259080784974
"ENSG00000176387.7","HSD11B2",2708.08421692461,-1.01844510294169,0.295373884195558,-3.44798628936133,0.000564782706074615,0.0656259080784974
"ENSG00000103888.17","CEMIP",310.964436000956,-0.63685569573412,0.184723387356879,-3.44761811076872,0.00056555306928768,0.0656259080784974
"ENSG00000159784.18","FAM131B",257.037889247379,-1.08156963609261,0.314914686207414,-3.43448458729629,0.00059368183236656,0.068364049169844
"ENSG00000043039.7","BARX2",576.904362837322,-0.487532878740991,0.142289563305387,-3.42634320758037,0.0006117668451805,0.06991290045112
"ENSG00000012660.14","ELOVL5",5016.68124695541,-0.425978883294962,0.125170660659471,-3.40318474833208,0.00066605226864468,0.0755443494173308
"ENSG00000119138.5","KLF9",1757.15912944937,-0.533175733480467,0.156949117065702,-3.39712477170082,0.000680979092212858,0.0762287378245086
"ENSG00000183421.12","RIPK4",4775.736449435,-0.447424065623579,0.13172558835082,-3.3966374432276,0.000682192880762921,0.0762287378245086
"ENSG00000156113.25","KCNMA1",529.395942827492,-0.657351578821893,0.193678364710484,-3.39403722147552,0.000688703312823296,0.0763903637789663
"ENSG00000115594.12","IL1R1",5476.83081422633,0.591079850007162,0.175229851361955,3.37316870049856,0.000743084097343959,0.08173027165474
"ENSG00000198431.18","TXNRD1",4885.95833655447,0.539087160313895,0.159896766057433,3.3714700653812,0.000747681636616117,0.08173027165474
"ENSG00000163053.11","SLC16A14",1073.00094325776,-0.402360094283216,0.1195517272442,-3.3655732422949,0.000763847852044393,0.0824689520678702
"ENSG00000115758.14","ODC1",1188.3135405937,0.382513496650331,0.113673371528863,3.36502288535716,0.000765373105038238,0.0824689520678702
"ENSG00000163810.13","TGM4",15.3892686872288,-2.19980804078774,0.654241627093295,-3.36237859177683,0.000772740981665041,0.0826723241731712
"ENSG00000257335.8","MGAM",486.874600854838,1.14620612504444,0.342141236696972,3.3500963991067,0.000807834408442143,0.0856166932801694
"ENSG00000150687.12","PRSS23",8047.50694161289,0.486066698511635,0.145146377700385,3.34880350589931,0.00081161333371324,0.0856166932801694
"ENSG00000160255.19","ITGB2",112.788595221078,1.24115139844581,0.371811204950356,3.33812263299469,0.000843465144164278,0.0883588312480426
"ENSG00000234975.6","FTH1P2",134.971650536027,0.859713731804747,0.257964743115184,3.33267919260143,0.000860140602676591,0.0894842826991474
"ENSG00000166780.11","BMERB1",164.683837341081,-0.689677737170412,0.2075142659148,-3.32351963432517,0.000888891651610149,0.0910066177032003
"ENSG00000112576.13","CCND3",1796.27666751075,-0.33135311843683,0.0997074466340701,-3.32325347426564,0.000889740272642071,0.0910066177032003
"ENSG00000196754.13","S100A2",43559.9345337065,-0.579726638800065,0.174531239556455,-3.32162104774683,0.000894961528370713,0.0910066177032003
"ENSG00000188130.14","MAPK12",148.624023574369,0.820505481143951,0.247110888509241,3.32039387699125,0.000898905272640162,0.0910066177032003
"ENSG00000165507.9","DEPP1",361.664102636562,0.477819495731102,0.144134362548395,3.31509771357033,0.000916110955305,0.0921302250718395
"ENSG00000065882.18","TBC1D1",615.18763191939,-0.663070088930863,0.200187296560326,-3.31224858082364,0.000925492712571993,0.0924573348950233
"ENSG00000126001.17","CEP250",1664.31522402165,-0.354638769839198,0.107189031286615,-3.30853600953741,0.000937851233479967,0.0930755648489822
"ENSG00000172965.17","MIR4435-2HG",417.675755984078,0.582227244751906,0.176146939968351,3.30534975433871,0.000948579466059376,0.0935249754608215
"ENSG00000115756.13","HPCAL1",475.442043174776,-0.396510164737337,0.120121245701422,-3.30091619032089,0.000963696650002046,0.0943984673070186
"ENSG00000107185.10","RGP1",2139.86106379232,-0.297411255687361,0.0905027055589418,-3.28621397394209,0.00101543842058414,0.098825087577495
"ENSG00000121236.21","TRIM6",238.455086205933,-0.690528717479502,0.21084599996698,-3.27503826293903,0.00105647663240111,0.102159935895966
"ENSG00000225630.1","MTND2P28",1814.66857117698,0.423863914971152,0.129708204103708,3.26782656424919,0.00108376756365118,0.104131424825975
"ENSG00000113739.11","STC2",313.889933117481,1.26523649517488,0.387512962738253,3.26501721706143,0.00109457423067968,0.104504128289892
"ENSG00000135127.12","BICDL1",511.053290904251,-0.443918906198064,0.1360564993645,-3.26275413722641,0.0011033519601694,0.104679649806009
"ENSG00000138764.15","CCNG2",2258.66894367992,-0.328115107779257,0.101117706482319,-3.24488281225633,0.00117498967252445,0.110779495062696
"ENSG00000198077.11","CYP2A7",35.5058809063382,-1.83330586271812,0.567173250577951,-3.23235600559437,0.00122773994873184,0.114718256593607
"ENSG00000170955.10","CAVIN3",138.509589914208,-1.12792499264078,0.349238211807346,-3.22967233970086,0.00123932162477397,0.114718256593607
"ENSG00000163931.17","TKT",14022.328496845,0.326205495039824,0.101026836306758,3.22889943865344,0.00124267583464336,0.114718256593607
"ENSG00000161011.20","SQSTM1",21254.6038053293,0.347655760596993,0.107704610597014,3.22786330752152,0.00124718555395105,0.114718256593607
"ENSG00000074842.8","MYDGF",1777.27196007898,-0.336317204803388,0.104346652405072,-3.22307613183228,0.00126821841571291,0.115144967564906
"ENSG00000231683.6","lncRNA*4155",33.0402595173628,1.49485174725207,0.464125293988368,3.22079353703471,0.00127836205450632,0.115144967564906
"ENSG00000102317.18","RBM3",4195.37104974058,-0.548804739020749,0.170427537743872,-3.22016468867562,0.00128116972768127,0.115144967564906
"ENSG00000214357.9","NEURL1B",141.419937896516,-0.604825461793103,0.187839876658639,-3.21989916386206,0.00128235694735859,0.115144967564906
"ENSG00000162591.17","MEGF6",330.574433426329,-0.642475385559766,0.199834300406912,-3.21504058238015,0.00130426081994798,0.116418783839736
"ENSG00000226564.1","FTH1P20",69.7553377915005,0.951291871878222,0.296195307736441,3.21170473343451,0.00131949914339891,0.117086144577486
"ENSG00000119711.13","ALDH6A1",511.286615502467,0.430493766826326,0.134216291156127,3.20746284313246,0.00133911357985053,0.118131744748803
"ENSG00000143554.14","SLC27A3",213.019824563612,-0.613324862865725,0.191374696038795,-3.20483781586984,0.00135138604202323,0.118521270022793
"ENSG00000100292.18","HMOX1",350.224066314176,0.78691770787661,0.24573909723643,3.2022487130711,0.001363592109909,0.118900502762875
"ENSG00000106537.8","TSPAN13",1929.9877875664,0.284532422191393,0.0889740095934506,3.19792738903764,0.0013841912883493,0.119773675132277
"ENSG00000175906.5","ARL4D",1035.85693542081,-0.491702542789597,0.153809590838066,-3.19682628443678,0.00138948579039764,0.119773675132277
"ENSG00000080819.9","CPOX",652.106797017842,-0.401430523364558,0.125690688284217,-3.19379684242659,0.00140414894565071,0.120349925256483
"ENSG00000277587.1","lncRNA*11517",29.2610438364487,-1.47974926283654,0.464838243554383,-3.18336385475009,0.00145574554981966,0.124067353779828
"ENSG00000240184.7","PCDHGC3",414.838479488792,-0.475818826961813,0.149701323601662,-3.17845437511236,0.00148062518590548,0.125184282173989
"ENSG00000152527.14","PLEKHH2",171.003435968832,-0.666490804623353,0.20985899971259,-3.17589812939229,0.00149373395758541,0.125184282173989
"ENSG00000159167.12","STC1",16.9691191348166,-1.86010876362047,0.58569580981963,-3.17589563120369,0.00149374682077017,0.125184282173989
"ENSG00000272141.1","lncRNA*23",266.750297771913,0.710316863842936,0.223799070992997,3.17390443441636,0.00150403202290059,0.125349851190361
"ENSG00000233098.10","CCDC144NL-AS1",44.0939157498622,-1.08850912143366,0.343642295015335,-3.16756446229961,0.00153721626038522,0.126849270295003
"ENSG00000026950.17","BTN3A1",597.039255341539,0.403153274503323,0.127336311585792,3.16605114034344,0.00154523624230938,0.126849270295003
"ENSG00000233725.7","NRAD1",69.8857345219766,-1.26502020402494,0.39960554487925,-3.16567229918492,0.00154724996581244,0.126849270295003
"ENSG00000166828.3","SCNN1G",333.571851433203,-0.941148001958558,0.297835190789235,-3.15996239216932,0.00157789504543187,0.127506942061682
"ENSG00000124574.15","ABCC10",1199.47635422764,-0.311953130045445,0.0987536992281608,-3.15890070431394,0.00158365437142224,0.127506942061682
"ENSG00000131067.17","GGT7",988.505779991073,-0.385332956344997,0.121988632143854,-3.15876118596523,0.00158441265208776,0.127506942061682
"ENSG00000168412.7","MTNR1A",151.228627820009,1.01695903575459,0.322036147321056,3.15790337269415,0.00158908220799444,0.127506942061682
"ENSG00000107281.10","NPDC1",1246.49941203497,0.40632921970558,0.128771156444628,3.1554365971723,0.00160258093443665,0.127909700507814
"ENSG00000153904.21","DDAH1",746.813661133335,0.358720027997119,0.11377774475392,3.15281366116866,0.00161704993008063,0.128385253659296
"ENSG00000157978.12","LDLRAP1",2825.01861280938,-0.437578179885733,0.138935549725583,-3.14950479376955,0.00163547425350617,0.12861624391593
"ENSG00000138759.20","FRAS1",540.444435039957,0.427149283146287,0.135636091124045,3.1492302646472,0.00163701152349079,0.12861624391593
"ENSG00000115919.15","KYNU",2255.46963167346,0.67323753288859,0.214057578648041,3.14512355573051,0.00166016699005395,0.129759684170797
"ENSG00000168209.6","DDIT4",9322.75233883817,-0.5897401993971,0.187608606841678,-3.14346025656904,0.00166963086801823,0.129826709505438
"ENSG00000128165.9","ADM2",130.112689219368,1.30345292263398,0.414919073970831,3.14146300906284,0.00168106042628629,0.130045110412967
"ENSG00000186395.9","KRT10",1076.89082655173,-0.483769936975352,0.154257526372562,-3.13611885495268,0.00171199806353232,0.131383412658443
"ENSG00000086696.11","HSD17B2",171.40632005712,-0.94716078189578,0.302182315403112,-3.13440176216885,0.0017220490323403,0.131383412658443
"ENSG00000285820.1","lncRNA*6163",89.5689474445301,-1.0857104250977,0.34643113070324,-3.13398632188095,0.00172448894308065,0.131383412658443
"ENSG00000163975.14","MELTF",571.309499707773,-0.729294678188851,0.233129776677113,-3.12827768543239,0.00175833973057142,0.1326314960053
"ENSG00000113657.13","DPYSL3",124.19681134563,-1.18658387110436,0.379311340436146,-3.12825835826575,0.00175845536632813,0.1326314960053
"ENSG00000167202.12","TBC1D2B",1764.45973351159,-0.448641405051837,0.143510142258816,-3.12619998830972,0.00177081083424274,0.13289891260971
"ENSG00000174028.6","FAM3C2P",876.943889674358,-0.527633382971366,0.168899455756139,-3.12394957466989,0.00178441034230788,0.133256584226309
"ENSG00000275216.2","LINC03061",2387.12556603584,-0.54793667226475,0.175598827511804,-3.12038912804197,0.00180612274851925,0.133726022563828
"ENSG00000249816.8","LINC00964",32.3308249167364,-1.3746768413864,0.440599614053735,-3.12001372116214,0.00180842615863579,0.133726022563828
"ENSG00000164626.9","KCNK5",229.227909825594,-0.952593415506562,0.306733901283975,-3.10560199416839,0.00189892119432839,0.138738356386885
"ENSG00000069535.14","MAOB",67.5931180706753,-1.19536598153947,0.384911784706555,-3.10555828383063,0.00189920187975475,0.138738356386885
"ENSG00000268628.2","lncRNA*12053",100.928184687611,-0.733814831789947,0.236345237056812,-3.10484290239178,0.0019038011118386,0.138738356386885
"ENSG00000156976.17","EIF4A2",13091.8759083408,0.3550772478631,0.114527507184577,3.1003665109976,0.00193281313613439,0.140175414223977
"ENSG00000185745.10","IFIT1",149.851365905631,1.01306560851404,0.327866663852134,3.08987073163049,0.00200243626884859,0.144529909643928
"ENSG00000115241.11","PPM1G",3805.38536238805,-0.256259714067958,0.0830116206215762,-3.08703422664358,0.00202164317839982,0.145221368315054
"ENSG00000178567.8","EPM2AIP1",820.868609089949,0.354928640882482,0.115115896925859,3.08322873174568,0.00204767701220408,0.146394349427008
"ENSG00000180730.5","SHISA2",146.10538294388,-0.86553696203865,0.280940910023084,-3.08085056735785,0.00206410211220884,0.14687254888052
"ENSG00000254087.8","LYN",3023.33454557262,0.566201171228177,0.184063203200777,3.076123643304,0.00209710863079236,0.148351884086947
"ENSG00000120899.18","PTK2B",2199.7996454431,-0.492729456274081,0.160233791788426,-3.07506581960367,0.00210456103378234,0.148351884086947
"ENSG00000148444.16","COMMD3",122.091973831849,0.579424429960194,0.188829980843517,3.06849806038143,0.0021513772506383,0.150946631748274
"ENSG00000144366.17","GULP1",1220.7078101618,0.48676821997823,0.15877313487737,3.06580971871714,0.00217081417333154,0.151015147218106
"ENSG00000170214.5","ADRA1B",29.7946197770719,-2.51790230318031,0.82151507842179,-3.06494959047793,0.00217706687843257,0.151015147218106
"ENSG00000099204.22","ABLIM1",9189.8663440028,0.332498133999859,0.108520759544671,3.06391270568826,0.00218462646116827,0.151015147218106
"ENSG00000171791.14","BCL2",104.649734206371,0.714202994040512,0.233182473886958,3.06285023113162,0.00219239756319292,0.151015147218106
"ENSG00000072071.17","ADGRL1",981.413898995104,-0.365564986836309,0.119642438142217,-3.05547924726982,0.00224701152660652,0.15350008306294
"ENSG00000172164.15","SNTB1",147.028329340445,0.96147173270513,0.314696245685048,3.05523737854624,0.00224882455133641,0.15350008306294
"ENSG00000008311.16","AASS",264.661007607926,0.6244202469141,0.204870883322228,3.04787208796278,0.00230468005546553,0.156604047913052
"ENSG00000177337.10","DLGAP1-AS1",94.548507487816,0.666070736327572,0.219432441820243,3.03542507571971,0.002401968941434,0.162482966284896
"ENSG00000094755.17","GABRP",3455.44255224965,-0.292689420216699,0.0965276617632211,-3.03218181058458,0.00242792918920836,0.16350585633575
"ENSG00000128228.5","SDF2L1",349.223518159713,-0.422123844855936,0.139318347594804,-3.02992285038901,0.00244616215328837,0.164001582588245
"ENSG00000127528.6","KLF2",38.6806993452288,-1.23431497856914,0.407682672499588,-3.02763659539735,0.00246474292943233,0.164516137568526
"ENSG00000197355.11","UAP1L1",154.009975663605,0.758680005458867,0.250733714587274,3.02583961118954,0.00247943786729085,0.164767930520187
"ENSG00000110628.16","SLC22A18",407.450133145184,0.52014755967122,0.172040376570209,3.02340398248867,0.00249948332039243,0.165371517053157
"ENSG00000121552.4","CSTA",6600.87178436503,0.728016633035359,0.241086298857767,3.01973457838376,0.00252996291129158,0.166535102779523
"ENSG00000241685.10","ARPC1A",539.897999368693,0.457104202240445,0.151427374442021,3.01863651750406,0.00253914972749687,0.166535102779523
"ENSG00000188037.14","CLCN1",40.867492842739,-1.64420181717256,0.547384580684193,-3.00374156523996,0.00266681747406022,0.17351371427439
"ENSG00000147872.10","PLIN2",874.219315238243,-0.647282477311824,0.21559274321906,-3.00233888973772,0.00267913743472835,0.17351371427439
"ENSG00000154153.15","RETREG1",125.528721978042,0.789884898573757,0.263099030878111,3.00223416231319,0.00268005935869624,0.17351371427439
"ENSG00000168497.5","CAVIN2",632.318327103629,-0.685136345183026,0.228681809715864,-2.9960246774079,0.00273524297363583,0.175268032935872
"ENSG00000121207.12","LRAT",237.198092655717,-0.56261275661112,0.187872239281969,-2.99465614910099,0.00274754382389462,0.175268032935872
"ENSG00000170525.21","PFKFB3",6210.3473897962,-0.638263604792716,0.213139777644114,-2.99457760464799,0.00274825134223613,0.175268032935872
"ENSG00000156966.7","B3GNT7",2360.09026139904,-0.280812707441342,0.0937924149923603,-2.99398098944584,0.00275363101132261,0.175268032935872
"ENSG00000158716.9","DUSP23",1144.33207524181,-0.469088982540964,0.156777130079521,-2.9920753256743,0.00277087884823021,0.175353142453021
"ENSG00000111725.11","PRKAB1",1219.6013650629,-0.275499537348244,0.092123482770666,-2.99054626532171,0.00278478940401733,0.175353142453021
"ENSG00000262580.5","lncRNA*10928",203.859824167501,0.748263326497815,0.250255904459311,2.98999269613427,0.00278984117923268,0.175353142453021
"ENSG00000184205.14","TSPYL2",557.11494650037,-0.66916753951845,0.223976753250404,-2.98766514741968,0.00281117368955256,0.175960809572201
"ENSG00000166340.18","TPP1",2512.54261814013,0.239189459809035,0.0801054679240064,2.98593174733024,0.00282715735489569,0.176230035944634
"ENSG00000225972.1","MTND1P23",3297.00790060989,0.514191512749453,0.172907792813475,2.9737902750522,0.00294146043916991,0.1813709024677
"ENSG00000235269.2","LINC02331",374.219087580171,0.48799185356527,0.164128177700903,2.97323628642581,0.00294677506329061,0.1813709024677
"ENSG00000179604.10","CDC42EP4",2020.07854405314,-0.284503828110104,0.0957279510416055,-2.97200373573704,0.00295863084089269,0.1813709024677
"ENSG00000272087.1","lncRNA*2437",32.6187855062987,-1.44067980778386,0.485041432851704,-2.97022008885648,0.00297586463179526,0.1813709024677
"ENSG00000115325.14","DOK1",72.9784835976969,-0.848912908025041,0.285862405887502,-2.96965564740654,0.00298133737471657,0.1813709024677
"ENSG00000156535.15","CD109",2926.65442326721,-0.772113920380637,0.260005055584437,-2.9696111817714,0.00298176889704937,0.1813709024677
"ENSG00000268104.3","SLC6A14",15628.7318814452,0.562117044881106,0.189510759240819,2.96614845053099,0.00301554893988166,0.18230406500836
"ENSG00000167653.5","PSCA",14573.6511226994,-0.765330629753108,0.258072500840922,-2.96556443348012,0.00302128049400663,0.18230406500836
